athlete_id,exercise,date,weight_kg,sets,reps,rpe
ATH005,Yoke Walk,2025-10-10,188.9,3,30,9.0
ATH005,Bench Press,2025-10-12,46.9,3,6,7.4
ATH005,Incline Bench Press,2025-10-12,45.5,3,10,6.7
ATH005,Yoke Walk,2025-10-12,170.0,4,30,6.8
ATH005,Bench Press,2025-10-15,40.7,5,8,8.6
ATH005,Romanian Deadlift,2025-10-15,69.4,4,8,7.5
ATH005,Sandbag Carry,2025-10-15,61.4,3,12,7.2
ATH005,Deadlift,2025-10-17,111.4,4,3,7.9
ATH005,Romanian Deadlift,2025-10-17,80.4,3,8,8.7
ATH005,Yoke Walk,2025-10-17,129.4,4,22,9.2
ATH005,Bench Press,2025-10-19,40.9,3,5,7.7
ATH005,Farmer's Walk,2025-10-19,75.2,4,20,6.6
ATH005,Incline Bench Press,2025-10-19,51.4,3,10,8.0
ATH005,Atlas Stone Load,2025-10-22,94.3,3,3,9.4
ATH005,Front Squat,2025-10-22,51.6,4,12,8.0
ATH005,Squat,2025-10-22,73.1,3,3,8.3
ATH005,Atlas Stone Load,2025-10-24,103.3,3,2,8.2
ATH005,Deadlift,2025-10-24,94.8,4,5,7.3
ATH005,Pull-ups,2025-10-24,1.8,3,10,6.1
ATH005,Front Squat,2025-10-26,57.1,4,10,6.2
ATH005,Log Press,2025-10-26,37.6,3,8,7.9
ATH005,Overhead Press,2025-10-26,36.7,3,10,7.3
ATH005,Overhead Press,2025-10-29,32.1,5,5,6.2
ATH005,Romanian Deadlift,2025-10-29,67.4,3,8,8.8
ATH005,Sandbag Carry,2025-10-29,74.8,3,12,8.7
ATH005,Atlas Stone Load,2025-10-31,80.1,3,2,9.2
ATH005,Deadlift,2025-10-31,101.6,4,3,8.8
ATH005,Pull-ups,2025-10-31,3.0,4,10,6.4
ATH005,Romanian Deadlift,2025-11-02,77.5,4,6,7.5
ATH005,Sandbag Carry,2025-11-02,76.0,3,18,8.7
ATH005,Squat,2025-11-02,65.3,3,3,6.6
ATH005,Overhead Press,2025-11-05,37.0,4,5,8.0
ATH005,Pull-ups,2025-11-05,6.9,4,12,6.9
ATH005,Yoke Walk,2025-11-05,149.4,4,18,7.5
ATH005,Deadlift,2025-11-07,87.1,5,6,8.1
ATH005,Log Press,2025-11-07,29.5,4,3,6.6
ATH005,Pull-ups,2025-11-07,1.5,4,12,6.6
ATH005,Deadlift,2025-11-09,93.9,3,6,8.5
ATH005,Log Press,2025-11-09,45.5,4,6,9.1
ATH005,Romanian Deadlift,2025-11-09,69.4,4,8,8.8
ATH005,Barbell Row,2025-11-12,62.9,4,12,6.9
ATH005,Overhead Press,2025-11-12,25.4,3,5,6.2
ATH005,Sandbag Carry,2025-11-12,50.4,4,30,5.5
ATH005,Atlas Stone Load,2025-11-14,83.7,3,4,7.5
ATH005,Incline Bench Press,2025-11-14,45.5,3,12,5.5
ATH005,Overhead Press,2025-11-14,20.9,3,5,6.8
ATH005,Deadlift,2025-11-16,91.9,3,5,6.8
ATH005,Pull-ups,2025-11-16,4.1,3,12,5.5
ATH005,Sandbag Carry,2025-11-16,65.5,3,10,6.4
ATH005,Atlas Stone Load,2025-11-19,99.5,3,4,8.5
ATH005,Front Squat,2025-11-19,65.7,4,12,7.5
ATH005,Overhead Press,2025-11-19,37.2,4,6,8.2
ATH005,Pull-ups,2025-11-21,12.4,3,8,7.1
ATH005,Squat,2025-11-21,78.3,3,5,8.7
ATH005,Yoke Walk,2025-11-21,168.3,3,15,6.9
ATH005,Deadlift,2025-11-23,91.2,4,6,7.9
ATH005,Log Press,2025-11-23,51.8,4,5,9.3
ATH005,Pull-ups,2025-11-23,8.0,4,6,8.0
ATH005,Bench Press,2025-11-26,63.9,3,5,8.8
ATH005,Farmer's Walk,2025-11-26,50.8,4,25,8.7
ATH005,Pull-ups,2025-11-26,11.1,4,10,6.5
ATH005,Barbell Row,2025-11-28,44.6,4,12,7.2
ATH005,Bench Press,2025-11-28,53.9,3,8,8.8
ATH005,Sandbag Carry,2025-11-28,59.0,4,20,7.1
ATH005,Barbell Row,2025-11-30,71.9,3,6,8.6
ATH005,Bench Press,2025-11-30,57.1,4,8,7.1
ATH005,Log Press,2025-11-30,48.9,3,6,9.3
ATH005,Front Squat,2025-12-03,58.2,3,6,7.0
ATH005,Log Press,2025-12-03,35.6,4,5,8.1
ATH005,Overhead Press,2025-12-03,34.3,5,5,6.0
ATH005,Barbell Row,2025-12-05,54.4,4,6,6.7
ATH005,Deadlift,2025-12-05,96.6,3,5,9.1
ATH005,Farmer's Walk,2025-12-05,79.4,4,25,7.6
ATH005,Atlas Stone Load,2025-12-07,95.4,4,5,9.3
ATH005,Deadlift,2025-12-07,85.8,3,4,9.2
ATH005,Pull-ups,2025-12-07,9.7,4,10,8.1
ATH005,Barbell Row,2025-12-10,49.3,4,8,6.9
ATH005,Log Press,2025-12-10,57.7,3,8,7.4
ATH005,Squat,2025-12-10,66.9,3,6,6.7
ATH005,Bench Press,2025-12-12,66.7,3,6,8.8
ATH005,Farmer's Walk,2025-12-12,61.2,3,25,8.9
ATH005,Incline Bench Press,2025-12-12,49.3,3,12,7.3
ATH005,Deadlift,2025-12-14,96.3,4,4,8.6
ATH005,Incline Bench Press,2025-12-14,59.0,3,6,8.4
ATH005,Sandbag Carry,2025-12-14,65.1,4,30,7.6
ATH005,Bench Press,2025-12-17,42.4,4,5,6.7
ATH005,Front Squat,2025-12-17,66.3,3,12,7.8
ATH005,Yoke Walk,2025-12-17,197.8,4,26,8.6
ATH005,Bench Press,2025-12-19,65.9,3,10,6.9
ATH005,Farmer's Walk,2025-12-19,81.8,4,30,7.6
ATH005,Incline Bench Press,2025-12-19,60.8,4,12,7.9
ATH005,Deadlift,2025-12-21,101.8,3,6,8.8
ATH005,Farmer's Walk,2025-12-21,71.5,4,15,7.6
ATH005,Front Squat,2025-12-21,80.6,3,10,7.4
ATH006,Atlas Stone Load,2025-10-01,80.1,4,4,7.1
ATH006,Front Squat,2025-10-01,50.4,4,8,8.7
ATH006,Squat,2025-10-01,67.7,3,6,7.1
ATH006,Incline Bench Press,2025-10-03,35.2,4,12,8.0
ATH006,Overhead Press,2025-10-03,28.3,5,10,8.1
ATH006,Yoke Walk,2025-10-03,114.6,4,26,7.2
ATH006,Barbell Row,2025-10-05,46.9,4,8,7.6
ATH006,Deadlift,2025-10-05,86.5,3,3,7.1
ATH006,Sandbag Carry,2025-10-05,56.0,3,10,8.6
ATH006,Barbell Row,2025-10-08,41.2,3,10,6.9
ATH006,Bench Press,2025-10-08,30.9,3,6,8.7
ATH006,Log Press,2025-10-08,36.8,4,3,6.8
ATH006,Deadlift,2025-10-10,95.9,3,3,7.5
ATH006,Farmer's Walk,2025-10-10,65.2,4,12,8.7
ATH006,Incline Bench Press,2025-10-10,26.8,4,12,7.4
ATH006,Incline Bench Press,2025-10-12,33.0,4,12,6.3
ATH006,Overhead Press,2025-10-12,29.2,4,8,8.0
ATH006,Sandbag Carry,2025-10-12,59.6,4,10,9.2
ATH006,Deadlift,2025-10-15,97.4,5,3,6.6
ATH006,Pull-ups,2025-10-15,2.4,4,10,7.3
ATH006,Yoke Walk,2025-10-15,117.2,3,22,7.4
ATH006,Barbell Row,2025-10-17,38.1,3,8,8.3
ATH006,Bench Press,2025-10-17,46.6,5,8,8.1
ATH006,Yoke Walk,2025-10-17,169.1,4,20,7.5
ATH006,Atlas Stone Load,2025-10-19,61.3,3,2,8.7
ATH006,Bench Press,2025-10-19,33.9,5,6,7.5
ATH006,Romanian Deadlift,2025-10-19,63.2,4,10,6.7
ATH006,Front Squat,2025-10-22,48.5,3,8,8.6
ATH006,Log Press,2025-10-22,51.5,4,8,7.8
ATH006,Overhead Press,2025-10-22,25.7,4,5,7.7
ATH006,Barbell Row,2025-10-24,52.3,4,6,7.9
ATH006,Sandbag Carry,2025-10-24,58.6,3,26,7.7
ATH006,Squat,2025-10-24,67.8,5,5,7.1
ATH006,Farmer's Walk,2025-10-26,71.8,4,20,9.0
ATH006,Front Squat,2025-10-26,50.9,4,6,8.1
ATH006,Overhead Press,2025-10-26,31.9,5,5,6.6
ATH006,Deadlift,2025-10-29,90.3,4,3,7.7
ATH006,Romanian Deadlift,2025-10-29,66.2,4,6,6.3
ATH006,Sandbag Carry,2025-10-29,68.3,3,15,8.2
ATH006,Farmer's Walk,2025-10-31,51.1,3,15,8.0
ATH006,Incline Bench Press,2025-10-31,37.2,3,8,7.1
ATH006,Squat,2025-10-31,60.7,3,3,7.2
ATH006,Barbell Row,2025-11-02,52.9,4,12,7.7
ATH006,Deadlift,2025-11-02,79.6,3,4,6.8
ATH006,Farmer's Walk,2025-11-02,80.2,4,30,7.6
ATH006,Bench Press,2025-11-05,61.1,4,10,6.4
ATH006,Pull-ups,2025-11-05,4.2,4,10,8.4
ATH006,Yoke Walk,2025-11-05,163.4,3,26,7.9
ATH006,Log Press,2025-11-07,31.1,3,6,8.2
ATH006,Romanian Deadlift,2025-11-07,53.3,3,8,8.8
ATH006,Squat,2025-11-07,80.6,4,4,7.2
ATH006,Bench Press,2025-11-09,41.2,4,8,7.8
ATH006,Front Squat,2025-11-09,54.0,4,12,7.9
ATH006,Yoke Walk,2025-11-09,137.8,4,12,7.1
ATH006,Incline Bench Press,2025-11-12,30.0,3,6,7.5
ATH006,Sandbag Carry,2025-11-12,71.0,3,30,5.7
ATH006,Squat,2025-11-12,54.6,3,5,6.1
ATH006,Deadlift,2025-11-14,90.5,3,3,7.5
ATH006,Front Squat,2025-11-14,44.6,4,6,6.7
ATH006,Log Press,2025-11-14,25.3,3,8,6.7
ATH006,Romanian Deadlift,2025-11-16,76.0,4,10,7.0
ATH006,Squat,2025-11-16,67.0,3,4,6.4
ATH006,Yoke Walk,2025-11-16,100.7,3,25,6.0
ATH006,Front Squat,2025-11-19,59.6,4,12,6.9
ATH006,Log Press,2025-11-19,31.8,3,8,8.9
ATH006,Squat,2025-11-19,71.6,5,5,6.9
ATH006,Bench Press,2025-11-21,52.7,3,6,6.3
ATH006,Farmer's Walk,2025-11-21,67.0,4,10,9.1
ATH006,Front Squat,2025-11-21,64.6,4,10,6.2
ATH006,Barbell Row,2025-11-23,44.7,4,8,7.6
ATH006,Bench Press,2025-11-23,43.1,4,6,6.7
ATH006,Log Press,2025-11-23,41.1,4,5,6.7
ATH006,Barbell Row,2025-11-26,51.5,4,8,7.8
ATH006,Deadlift,2025-11-26,93.4,3,3,8.4
ATH006,Yoke Walk,2025-11-26,169.9,3,12,8.2
ATH006,Deadlift,2025-11-28,77.4,5,3,8.9
ATH006,Romanian Deadlift,2025-11-28,72.8,3,12,7.7
ATH006,Sandbag Carry,2025-11-28,56.5,3,26,7.2
ATH006,Incline Bench Press,2025-11-30,53.7,3,6,6.0
ATH006,Squat,2025-11-30,61.1,4,3,7.6
ATH006,Yoke Walk,2025-11-30,176.8,3,20,8.1
ATH006,Bench Press,2025-12-03,50.9,3,5,6.3
ATH006,Romanian Deadlift,2025-12-03,64.1,4,12,6.9
ATH006,Yoke Walk,2025-12-03,179.9,4,12,9.1
ATH006,Front Squat,2025-12-05,74.8,3,12,6.5
ATH006,Sandbag Carry,2025-12-05,59.3,3,30,9.0
ATH006,Squat,2025-12-05,62.6,3,4,7.6
ATH006,Barbell Row,2025-12-07,54.4,3,10,6.4
ATH006,Squat,2025-12-07,73.3,5,4,8.4
ATH006,Yoke Walk,2025-12-07,139.5,3,26,7.0
ATH006,Bench Press,2025-12-10,58.0,4,6,8.1
ATH006,Pull-ups,2025-12-10,6.1,3,6,6.2
ATH006,Yoke Walk,2025-12-10,173.3,4,30,8.6
ATH006,Pull-ups,2025-12-12,12.0,3,12,7.6
ATH006,Squat,2025-12-12,81.6,3,4,7.0
ATH006,Yoke Walk,2025-12-12,176.0,3,18,8.1
ATH006,Barbell Row,2025-12-14,69.2,3,12,6.9
ATH006,Deadlift,2025-12-14,76.5,3,4,7.4
ATH006,Sandbag Carry,2025-12-14,69.2,3,30,7.0
ATH006,Front Squat,2025-12-17,48.6,4,12,7.9
ATH006,Log Press,2025-12-17,42.1,3,8,7.9
ATH006,Squat,2025-12-17,75.5,5,5,9.2
ATH006,Log Press,2025-12-19,46.6,4,5,8.1
ATH006,Overhead Press,2025-12-19,38.3,3,10,8.2
ATH006,Pull-ups,2025-12-19,5.1,3,10,6.5
ATH006,Deadlift,2025-12-21,103.1,4,3,9.0
ATH006,Front Squat,2025-12-21,70.7,4,12,7.8
ATH006,Log Press,2025-12-21,30.8,3,6,8.5
ATH007,Atlas Stone Load,2025-10-01,66.1,3,2,9.4
ATH007,Barbell Row,2025-10-01,55.5,3,10,7.4
ATH007,Overhead Press,2025-10-01,38.2,3,5,8.4
ATH007,Barbell Row,2025-10-03,59.7,3,12,6.3
ATH007,Squat,2025-10-03,81.2,4,5,8.9
ATH007,Yoke Walk,2025-10-03,198.8,3,15,8.0
ATH007,Front Squat,2025-10-05,48.8,4,8,7.6
ATH007,Overhead Press,2025-10-05,41.3,5,6,6.1
ATH007,Yoke Walk,2025-10-05,131.4,3,26,7.1
ATH007,Deadlift,2025-10-08,125.1,5,4,6.9
ATH007,Pull-ups,2025-10-08,8.0,4,6,7.8
ATH007,Sandbag Carry,2025-10-08,75.6,3,22,6.8
ATH007,Atlas Stone Load,2025-10-10,79.7,4,4,8.2
ATH007,Deadlift,2025-10-10,87.8,4,3,7.2
ATH007,Romanian Deadlift,2025-10-10,80.3,4,10,7.8
ATH007,Front Squat,2025-10-12,57.7,4,6,6.9
ATH007,Log Press,2025-10-12,27.7,3,8,8.2
ATH007,Squat,2025-10-12,78.2,5,4,7.8
ATH007,Barbell Row,2025-10-15,64.5,3,8,6.2
ATH007,Log Press,2025-10-15,36.3,3,8,8.6
ATH007,Squat,2025-10-15,83.5,3,6,9.0
ATH007,Farmer's Walk,2025-10-17,60.8,3,15,8.9
ATH007,Incline Bench Press,2025-10-17,38.6,4,10,8.6
ATH007,Squat,2025-10-17,92.7,4,3,7.6
ATH007,Bench Press,2025-10-19,64.8,5,8,7.0
ATH007,Incline Bench Press,2025-10-19,50.6,3,6,7.4
ATH007,Yoke Walk,2025-10-19,197.3,3,30,6.8
ATH007,Log Press,2025-10-22,46.2,3,6,7.5
ATH007,Overhead Press,2025-10-22,37.0,3,5,7.1
ATH007,Pull-ups,2025-10-22,4.1,3,10,7.7
ATH007,Atlas Stone Load,2025-10-24,68.8,3,4,9.4
ATH007,Deadlift,2025-10-24,107.0,3,5,6.9
ATH007,Front Squat,2025-10-24,54.6,4,6,8.4
ATH007,Barbell Row,2025-10-26,56.1,4,12,8.6
ATH007,Log Press,2025-10-26,50.4,4,6,8.6
ATH007,Squat,2025-10-26,74.7,5,4,8.0
ATH007,Incline Bench Press,2025-10-29,49.2,4,6,8.3
ATH007,Sandbag Carry,2025-10-29,98.5,3,18,7.9
ATH007,Squat,2025-10-29,91.8,5,3,6.8
ATH007,Atlas Stone Load,2025-10-31,105.8,3,2,8.6
ATH007,Bench Press,2025-10-31,44.4,4,10,7.5
ATH007,Pull-ups,2025-10-31,8.4,3,10,7.6
ATH007,Deadlift,2025-11-02,93.3,4,3,7.9
ATH007,Farmer's Walk,2025-11-02,90.2,3,25,8.0
ATH007,Pull-ups,2025-11-02,7.7,4,12,8.1
ATH007,Barbell Row,2025-11-05,72.3,3,6,7.0
ATH007,Farmer's Walk,2025-11-05,60.2,3,10,8.0
ATH007,Overhead Press,2025-11-05,28.4,3,6,7.8
ATH007,Bench Press,2025-11-07,64.7,3,5,9.0
ATH007,Log Press,2025-11-07,36.5,4,3,8.3
ATH007,Romanian Deadlift,2025-11-07,97.2,3,12,6.1
ATH007,Barbell Row,2025-11-09,60.7,4,8,7.5
ATH007,Deadlift,2025-11-09,104.5,3,6,7.7
ATH007,Farmer's Walk,2025-11-09,69.3,3,18,8.8
ATH007,Bench Press,2025-11-12,56.4,4,8,6.7
ATH007,Farmer's Walk,2025-11-12,46.1,4,15,7.3
ATH007,Incline Bench Press,2025-11-12,43.5,4,6,6.4
ATH007,Barbell Row,2025-11-14,55.9,3,12,6.6
ATH007,Deadlift,2025-11-14,82.5,5,6,6.5
ATH007,Farmer's Walk,2025-11-14,80.8,3,25,7.9
ATH007,Front Squat,2025-11-16,72.4,4,12,6.5
ATH007,Overhead Press,2025-11-16,24.8,5,10,6.3
ATH007,Sandbag Carry,2025-11-16,66.9,3,30,7.6
ATH007,Farmer's Walk,2025-11-19,71.1,3,26,7.4
ATH007,Front Squat,2025-11-19,71.6,3,8,6.6
ATH007,Overhead Press,2025-11-19,26.6,3,10,7.4
ATH007,Farmer's Walk,2025-11-21,69.3,4,20,7.9
ATH007,Romanian Deadlift,2025-11-21,81.9,3,12,7.5
ATH007,Squat,2025-11-21,71.3,4,4,9.2
ATH007,Atlas Stone Load,2025-11-23,79.8,3,5,8.0
ATH007,Bench Press,2025-11-23,71.6,4,5,6.6
ATH007,Romanian Deadlift,2025-11-23,99.8,4,12,7.4
ATH007,Deadlift,2025-11-26,90.9,4,4,8.5
ATH007,Pull-ups,2025-11-26,13.4,4,12,7.0
ATH007,Sandbag Carry,2025-11-26,95.1,3,12,8.6
ATH007,Barbell Row,2025-11-28,76.6,3,8,8.4
ATH007,Deadlift,2025-11-28,89.4,5,3,8.7
ATH007,Farmer's Walk,2025-11-28,53.7,4,30,9.0
ATH007,Log Press,2025-11-30,38.8,3,8,9.3
ATH007,Romanian Deadlift,2025-11-30,96.3,3,10,6.9
ATH007,Squat,2025-11-30,73.2,4,3,7.2
ATH007,Bench Press,2025-12-03,62.6,3,8,8.5
ATH007,Romanian Deadlift,2025-12-03,93.7,3,12,7.9
ATH007,Yoke Walk,2025-12-03,189.1,3,26,6.7
ATH007,Bench Press,2025-12-05,57.9,3,5,8.4
ATH007,Front Squat,2025-12-05,55.6,4,6,8.3
ATH007,Sandbag Carry,2025-12-05,78.8,4,18,7.3
ATH007,Barbell Row,2025-12-07,47.7,3,12,8.5
ATH007,Overhead Press,2025-12-07,24.4,3,8,7.0
ATH007,Sandbag Carry,2025-12-07,90.8,3,18,7.1
ATH007,Barbell Row,2025-12-10,75.6,4,8,7.0
ATH007,Deadlift,2025-12-10,103.3,5,4,8.1
ATH007,Log Press,2025-12-10,36.4,4,3,7.0
ATH007,Atlas Stone Load,2025-12-12,100.1,3,4,7.1
ATH007,Front Squat,2025-12-12,55.1,3,10,7.1
ATH007,Overhead Press,2025-12-12,32.2,4,5,6.3
ATH007,Deadlift,2025-12-14,98.4,3,4,8.9
ATH007,Front Squat,2025-12-14,57.3,4,10,6.2
ATH007,Log Press,2025-12-14,51.9,4,3,9.4
ATH007,Bench Press,2025-12-17,68.7,5,10,8.2
ATH007,Romanian Deadlift,2025-12-17,94.7,4,10,7.8
ATH007,Sandbag Carry,2025-12-17,100.7,4,20,8.4
ATH007,Atlas Stone Load,2025-12-19,102.6,3,4,7.5
ATH007,Pull-ups,2025-12-19,9.0,4,6,8.4
ATH007,Squat,2025-12-19,87.6,4,6,8.9
ATH007,Incline Bench Press,2025-12-21,40.6,3,12,6.6
ATH007,Sandbag Carry,2025-12-21,84.6,3,15,7.3
ATH007,Squat,2025-12-21,78.1,4,3,8.4
ATH008,Romanian Deadlift,2025-10-01,92.6,4,8,7.4
ATH008,Squat,2025-10-01,84.6,4,5,9.1
ATH008,Yoke Walk,2025-10-01,202.8,3,26,9.0
ATH008,Front Squat,2025-10-03,54.2,4,8,8.0
ATH008,Overhead Press,2025-10-03,45.3,4,8,8.8
ATH008,Yoke Walk,2025-10-03,138.5,4,12,8.3
ATH008,Atlas Stone Load,2025-10-05,102.8,4,2,7.3
ATH008,Deadlift,2025-10-05,91.5,4,3,6.5
ATH008,Romanian Deadlift,2025-10-05,69.4,3,10,6.1
ATH008,Bench Press,2025-10-08,49.6,3,5,7.3
ATH008,Farmer's Walk,2025-10-08,66.6,4,20,8.0
ATH008,Incline Bench Press,2025-10-08,54.2,3,8,7.9
ATH008,Barbell Row,2025-10-10,51.6,4,12,7.3
ATH008,Deadlift,2025-10-10,106.6,3,6,8.2
ATH008,Log Press,2025-10-10,28.5,3,5,8.5
ATH008,Atlas Stone Load,2025-10-12,76.0,3,5,8.5
ATH008,Deadlift,2025-10-12,126.4,4,5,8.1
ATH008,Incline Bench Press,2025-10-12,37.8,3,10,8.0
ATH008,Barbell Row,2025-10-15,54.1,3,12,7.9
ATH008,Deadlift,2025-10-15,92.6,5,3,8.4
ATH008,Yoke Walk,2025-10-15,176.6,3,10,7.8
ATH008,Bench Press,2025-10-17,42.8,5,5,6.3
ATH008,Pull-ups,2025-10-17,10.0,4,8,6.0
ATH008,Yoke Walk,2025-10-17,167.2,4,20,8.4
ATH008,Front Squat,2025-10-19,72.4,3,8,6.4
ATH008,Overhead Press,2025-10-19,44.2,5,5,9.0
ATH008,Yoke Walk,2025-10-19,209.1,4,15,7.6
ATH008,Deadlift,2025-10-22,126.9,4,3,6.9
ATH008,Incline Bench Press,2025-10-22,51.8,3,10,7.0
ATH008,Log Press,2025-10-22,46.4,4,3,7.9
ATH008,Incline Bench Press,2025-10-24,39.4,3,8,7.2
ATH008,Overhead Press,2025-10-24,35.4,4,8,6.9
ATH008,Yoke Walk,2025-10-24,208.8,3,22,7.9
ATH008,Bench Press,2025-10-26,56.2,3,5,8.7
ATH008,Romanian Deadlift,2025-10-26,84.1,3,10,6.1
ATH008,Sandbag Carry,2025-10-26,84.9,3,26,6.7
ATH008,Overhead Press,2025-10-29,44.7,3,6,6.5
ATH008,Pull-ups,2025-10-29,4.4,4,10,8.2
ATH008,Sandbag Carry,2025-10-29,101.2,4,10,6.7
ATH008,Bench Press,2025-10-31,43.6,3,10,8.8
ATH008,Farmer's Walk,2025-10-31,68.7,3,18,6.9
ATH008,Pull-ups,2025-10-31,8.1,3,8,6.3
ATH008,Front Squat,2025-11-02,50.1,4,10,6.6
ATH008,Log Press,2025-11-02,49.3,4,3,8.2
ATH008,Squat,2025-11-02,82.2,3,5,6.9
ATH008,Barbell Row,2025-11-05,74.1,3,12,8.8
ATH008,Deadlift,2025-11-05,107.3,3,4,6.7
ATH008,Yoke Walk,2025-11-05,164.9,3,15,6.8
ATH008,Atlas Stone Load,2025-11-07,79.9,3,2,7.4
ATH008,Front Squat,2025-11-07,56.0,3,8,7.5
ATH008,Overhead Press,2025-11-07,32.1,4,5,8.1
ATH008,Deadlift,2025-11-09,120.2,4,3,8.0
ATH008,Pull-ups,2025-11-09,8.4,4,8,6.2
ATH008,Sandbag Carry,2025-11-09,69.1,4,18,8.7
ATH008,Deadlift,2025-11-12,118.0,4,5,6.3
ATH008,Farmer's Walk,2025-11-12,74.0,3,18,6.5
ATH008,Incline Bench Press,2025-11-12,42.4,4,6,6.8
ATH008,Atlas Stone Load,2025-11-14,83.7,4,4,7.9
ATH008,Front Squat,2025-11-14,59.1,4,6,5.7
ATH008,Overhead Press,2025-11-14,32.8,5,5,7.3
ATH008,Barbell Row,2025-11-16,45.6,3,12,6.6
ATH008,Squat,2025-11-16,92.2,5,3,7.2
ATH008,Yoke Walk,2025-11-16,196.9,4,12,7.0
ATH008,Deadlift,2025-11-19,108.1,5,3,6.6
ATH008,Farmer's Walk,2025-11-19,64.3,4,26,8.0
ATH008,Romanian Deadlift,2025-11-19,85.3,3,10,6.4
ATH008,Log Press,2025-11-21,56.5,4,3,8.1
ATH008,Romanian Deadlift,2025-11-21,81.3,3,8,6.6
ATH008,Squat,2025-11-21,89.9,3,5,6.8
ATH008,Bench Press,2025-11-23,61.6,3,10,6.3
ATH008,Front Squat,2025-11-23,64.9,4,12,7.5
ATH008,Yoke Walk,2025-11-23,195.8,4,26,8.8
ATH008,Barbell Row,2025-11-26,63.6,4,8,6.4
ATH008,Farmer's Walk,2025-11-26,83.5,3,30,7.9
ATH008,Overhead Press,2025-11-26,44.7,4,8,8.4
ATH008,Deadlift,2025-11-28,128.2,4,3,7.9
ATH008,Farmer's Walk,2025-11-28,68.5,3,18,6.6
ATH008,Pull-ups,2025-11-28,5.7,3,12,7.0
ATH008,Atlas Stone Load,2025-11-30,77.9,4,3,9.2
ATH008,Romanian Deadlift,2025-11-30,69.9,3,8,7.6
ATH008,Squat,2025-11-30,82.1,4,3,7.2
ATH008,Barbell Row,2025-12-03,78.6,3,10,7.3
ATH008,Deadlift,2025-12-03,93.3,3,5,7.2
ATH008,Yoke Walk,2025-12-03,201.8,4,18,9.2
ATH008,Atlas Stone Load,2025-12-05,73.9,4,5,9.1
ATH008,Overhead Press,2025-12-05,40.0,5,5,6.4
ATH008,Romanian Deadlift,2025-12-05,69.5,4,8,8.3
ATH008,Bench Press,2025-12-07,66.6,5,8,6.4
ATH008,Incline Bench Press,2025-12-07,55.4,4,6,6.6
ATH008,Yoke Walk,2025-12-07,196.1,3,25,7.7
ATH008,Atlas Stone Load,2025-12-10,71.0,3,2,7.5
ATH008,Barbell Row,2025-12-10,53.4,3,6,7.9
ATH008,Bench Press,2025-12-10,43.6,5,5,7.3
ATH008,Front Squat,2025-12-12,80.8,4,12,6.1
ATH008,Sandbag Carry,2025-12-12,76.7,4,20,8.3
ATH008,Squat,2025-12-12,83.0,5,5,7.0
ATH008,Bench Press,2025-12-14,61.9,5,5,7.5
ATH008,Romanian Deadlift,2025-12-14,78.3,3,8,6.1
ATH008,Sandbag Carry,2025-12-14,67.5,3,26,6.7
ATH008,Incline Bench Press,2025-12-17,60.8,4,12,6.8
ATH008,Log Press,2025-12-17,56.1,4,3,9.4
ATH008,Overhead Press,2025-12-17,29.7,4,6,8.9
ATH008,Deadlift,2025-12-19,96.3,5,5,7.1
ATH008,Front Squat,2025-12-19,75.0,4,12,6.8
ATH008,Log Press,2025-12-19,34.5,4,8,9.1
ATH008,Incline Bench Press,2025-12-21,58.3,3,6,7.7
ATH008,Squat,2025-12-21,68.3,4,6,8.1
ATH008,Yoke Walk,2025-12-21,183.4,3,26,8.4
ATH009,Deadlift,2025-10-01,138.5,3,3,8.2
ATH009,Romanian Deadlift,2025-10-01,109.1,3,12,7.1
ATH009,Sandbag Carry,2025-10-01,60.8,4,30,6.7
ATH009,Romanian Deadlift,2025-10-03,72.4,4,12,8.4
ATH009,Squat,2025-10-03,101.8,5,3,6.8
ATH009,Yoke Walk,2025-10-03,190.7,4,20,6.8
ATH009,Farmer's Walk,2025-10-05,76.5,4,20,8.4
ATH009,Romanian Deadlift,2025-10-05,107.7,3,12,7.5
ATH009,Squat,2025-10-05,104.3,3,3,8.5
ATH009,Farmer's Walk,2025-10-08,76.4,4,22,7.3
ATH009,Incline Bench Press,2025-10-08,57.1,3,12,8.7
ATH009,Overhead Press,2025-10-08,31.2,3,8,8.2
ATH009,Deadlift,2025-10-10,121.0,4,5,6.9
ATH009,Incline Bench Press,2025-10-10,61.6,3,10,6.5
ATH009,Log Press,2025-10-10,41.2,3,3,8.9
ATH009,Bench Press,2025-10-12,61.5,3,8,8.2
ATH009,Farmer's Walk,2025-10-12,58.8,3,25,8.6
ATH009,Incline Bench Press,2025-10-12,54.6,3,6,7.5
ATH009,Atlas Stone Load,2025-10-15,90.4,4,4,7.4
ATH009,Romanian Deadlift,2025-10-15,88.6,4,10,8.6
ATH009,Squat,2025-10-15,82.4,5,5,6.6
ATH009,Barbell Row,2025-10-17,69.3,4,8,6.5
ATH009,Bench Press,2025-10-17,42.4,5,10,6.0
ATH009,Sandbag Carry,2025-10-17,81.5,4,15,7.1
ATH009,Barbell Row,2025-10-19,76.2,4,10,7.6
ATH009,Log Press,2025-10-19,41.3,3,5,9.0
ATH009,Squat,2025-10-19,101.7,5,4,8.9
ATH009,Bench Press,2025-10-22,60.3,3,10,7.1
ATH009,Farmer's Walk,2025-10-22,79.9,4,10,8.1
ATH009,Incline Bench Press,2025-10-22,66.0,3,10,8.4
