date,athlete_id,exercise,weight_kg,sets,reps,rpe
2023-04-11,ATH006,Deadlift,397.5,4,5,9.5
2023-04-11,ATH006,Barbell Row,165.0,3,12,9.0
2023-04-11,ATH006,Dumbbell Press,75.0,4,10,9.5
2023-04-11,ATH006,Tricep Extension,65.0,4,8,10.0
2023-04-11,ATH009,Box Jump,47.5,3,10,9.0
2023-04-11,ATH009,Squat,102.5,3,8,8.0
2023-04-11,ATH009,Rowing Machine,432.5,1,1290,7.5
2023-04-12,ATH002,Snatch,42.5,4,2,7.5
2023-04-12,ATH002,Face Pull,37.5,4,15,7.5
2023-04-12,ATH002,Overhead Press,55.0,3,10,8.0
2023-04-12,ATH002,Pull-up,30.0,4,8,8.0
2023-04-12,ATH003,Bench Press,52.5,5,8,6.0
2023-04-12,ATH003,Deadlift,67.5,5,3,7.0
2023-04-12,ATH003,Tricep Extension,20.0,4,15,6.0
2023-04-12,ATH004,Deadlift,197.5,3,6,8.5
2023-04-12,ATH004,Assault Bike,502.5,1,576,8.5
2023-04-12,ATH004,Handstand Push-up,13.125,3,5,8.5
2023-04-12,ATH004,Pull-up,31.5,3,15,8.0
2023-04-12,ATH005,Stone Load,117.5,4,8,8.5
2023-04-12,ATH005,Front Squat,120.0,3,8,8.0
2023-04-12,ATH005,Overhead Press,82.5,3,15,9.0
2023-04-12,ATH008,Bench Press,92.5,4,3,8.0
2023-04-12,ATH008,Tricep Extension,29.25,3,10,8.0
2023-04-12,ATH008,Leg Curl,50.0,3,15,8.0
2023-04-12,ATH008,Bicep Curl,32.5,4,8,8.0
2023-04-12,ATH009,Squat,140.0,5,5,9.0
2023-04-12,ATH009,Handstand Push-up,7.5,3,10,7.5
2023-04-13,ATH003,Overhead Press,30.0,3,8,6.0
2023-04-13,ATH003,Deadlift,115.0,4,3,7.5
2023-04-13,ATH003,Lateral Raise,10.0,3,12,6.0
2023-04-13,ATH003,Tricep Extension,20.0,4,12,6.5
2023-04-13,ATH003,Calf Raise,30.0,3,12,5.5
2023-04-13,ATH004,Burpees,20.0,4,10,8.0
2023-04-13,ATH004,Squat,170.0,3,6,7.0
2023-04-13,ATH004,Assault Bike,567.5,1,985,8.0
2023-04-13,ATH004,Rowing Machine,350.0,1,1470,8.0
2023-04-13,ATH005,Yoke Walk,308.25,3,12,10.0
2023-04-13,ATH005,Farmers Walk,140.0,4,8,9.5
2023-04-13,ATH005,Barbell Row,90.0,4,10,9.5
2023-04-13,ATH007,Snatch,40.0,4,3,7.0
2023-04-13,ATH007,Romanian Deadlift,90.0,4,12,6.5
2023-04-13,ATH007,Pull-up,15.0,3,8,7.0
2023-04-13,ATH007,Face Pull,20.0,3,15,8.0
2023-04-13,ATH008,Deadlift,117.5,3,8,7.5
2023-04-13,ATH008,Bench Press,110.0,5,8,7.5
2023-04-13,ATH008,Calf Raise,55.0,4,15,8.5
2023-04-13,ATH009,Deadlift,205.0,4,8,8.5
2023-04-13,ATH009,Squat,125.0,4,3,8.0
2023-04-13,ATH009,Rowing Machine,367.5,1,519,9.0
2023-04-13,ATH009,Assault Bike,537.5,1,755,8.5
2023-04-13,ATH009,Pull-up,22.5,3,8,8.0
2023-04-13,ATH010,Deadlift,217.5,4,6,8.5
2023-04-13,ATH010,Stone Load,177.5,3,10,8.5
2023-04-13,ATH010,Barbell Row,97.5,4,8,9.0
2023-04-13,ATH010,Farmers Walk,132.5,4,10,9.0
2023-04-13,ATH010,Overhead Press,105.0,4,8,9.0
2023-04-14,ATH002,Front Squat,102.5,4,15,7.0
2023-04-14,ATH002,Snatch,37.5,4,3,7.0
2023-04-14,ATH002,Face Pull,42.5,4,15,7.0
2023-04-14,ATH002,Overhead Press,62.5,3,15,7.0
2023-04-14,ATH003,Overhead Press,42.5,4,15,5.5
2023-04-14,ATH003,Squat,75.0,5,6,7.5
2023-04-14,ATH003,Bicep Curl,15.0,3,10,5.5
2023-04-14,ATH003,Lateral Raise,7.5,4,10,7.5
2023-04-14,ATH003,Calf Raise,32.5,4,12,6.5
2023-04-14,ATH004,Deadlift,157.5,4,8,8.0
2023-04-14,ATH004,Rowing Machine,390.0,1,1711,8.5
2023-04-14,ATH004,Handstand Push-up,10.0,3,15,8.5
2023-04-14,ATH004,Assault Bike,502.5,1,613,8.0
2023-04-14,ATH005,Yoke Walk,297.5,3,12,9.0
2023-04-14,ATH005,Deadlift,195.0,3,8,9.0
2023-04-14,ATH005,Front Squat,105.0,4,10,8.5
2023-04-14,ATH005,Overhead Press,67.5,4,8,9.5
2023-04-14,ATH005,Farmers Walk,99.0,3,12,10.5
2023-04-14,ATH007,Front Squat,60.0,4,15,7.5
2023-04-14,ATH007,Snatch,37.5,3,1,6.5
2023-04-14,ATH007,Overhead Press,52.5,4,12,8.0
2023-04-14,ATH008,Bench Press,105.0,4,5,8.0
2023-04-14,ATH008,Squat,147.5,4,5,8.0
2023-04-14,ATH008,Lateral Raise,20.25,3,12,8.5
2023-04-14,ATH009,Deadlift,217.5,3,3,7.0
2023-04-14,ATH009,Assault Bike,422.5,1,1828,7.5
2023-04-15,ATH001,Deadlift,335.0,3,6,8.5
2023-04-15,ATH001,Squat,182.5,5,8,8.0
2023-04-15,ATH001,Dumbbell Press,55.0,4,8,9.0
2023-04-15,ATH001,Bicep Curl,42.5,4,10,9.5
2023-04-15,ATH006,Squat,335.0,3,6,9.0
2023-04-15,ATH006,Bicep Curl,82.5,4,8,10.0
2023-04-15,ATH007,Front Squat,60.0,3,15,6.0
2023-04-15,ATH007,Snatch,50.0,3,1,7.5
2023-04-15,ATH007,Overhead Press,37.5,3,15,7.5
2023-04-15,ATH007,Pull-up,12.5,3,8,6.5
2023-04-15,ATH007,Romanian Deadlift,97.5,4,10,6.0
2023-04-15,ATH008,Deadlift,177.5,5,3,7.0
2023-04-15,ATH008,Overhead Press,55.0,4,12,8.0
2023-04-15,ATH008,Lateral Raise,27.5,3,8,7.0
2023-04-15,ATH008,Leg Curl,49.5,3,10,9.0
2023-04-15,ATH010,Deadlift,217.5,3,5,9.0
2023-04-15,ATH010,Log Press,85.0,4,8,9.5
2023-04-15,ATH010,Front Squat,127.5,4,15,10.0
2023-04-15,ATH010,Farmers Walk,192.5,3,12,10.0
2023-04-15,ATH010,Overhead Press,101.25,3,12,9.5
2023-04-16,ATH001,Deadlift,210.0,5,5,8.5
2023-04-16,ATH001,Bench Press,127.5,3,6,9.5
2023-04-16,ATH001,Bicep Curl,57.5,3,15,9.5
2023-04-16,ATH001,Barbell Row,107.5,4,12,9.0
2023-04-16,ATH002,Snatch,62.5,4,2,6.5
2023-04-16,ATH002,Overhead Press,47.5,3,12,7.0
2023-04-16,ATH002,Pull-up,17.5,4,15,7.0
2023-04-16,ATH003,Deadlift,100.0,3,3,6.0
2023-04-16,ATH003,Bicep Curl,20.0,3,8,6.0
2023-04-16,ATH003,Lateral Raise,17.5,3,8,5.5
2023-04-16,ATH004,Deadlift,217.5,3,6,7.5
2023-04-16,ATH004,Box Jump,47.5,5,10,9.0
2023-04-16,ATH004,Muscle Up,12.5,4,20,8.5
2023-04-16,ATH006,Bench Press,220.0,4,8,9.0
2023-04-16,ATH006,Squat,310.0,4,5,10.0
2023-04-16,ATH006,Dumbbell Press,92.5,4,15,10.0
2023-04-16,ATH006,Tricep Extension,62.5,3,12,10.0
2023-04-16,ATH006,Lat Pulldown,120.0,3,10,10.0
2023-04-17,ATH003,Bench Press,52.5,4,6,6.5
2023-04-17,ATH003,Deadlift,70.0,4,3,7.0
2023-04-17,ATH003,Bicep Curl,22.5,4,10,6.0
2023-04-17,ATH004,Deadlift,140.0,3,6,9.0
2023-04-17,ATH004,Squat,167.5,5,5,8.0
2023-04-17,ATH004,Muscle Up,15.0,4,5,9.0
2023-04-17,ATH004,Pull-up,15.75,3,10,8.5
2023-04-17,ATH004,Assault Bike,447.5,1,693,9.0
2023-04-17,ATH008,Bench Press,125.0,3,5,7.0
2023-04-17,ATH008,Squat,150.0,5,8,7.0
2023-04-17,ATH008,Bicep Curl,32.5,3,10,8.5
2023-04-17,ATH008,Leg Curl,50.0,3,10,7.0
2023-04-17,ATH008,Lateral Raise,23.625,3,10,7.5
2023-04-17,ATH010,Stone Load,145.0,4,8,8.0
2023-04-17,ATH010,Front Squat,142.5,3,15,9.0
2023-04-18,ATH001,Bench Press,122.5,4,8,10.0
2023-04-18,ATH001,Deadlift,277.5,4,6,9.5
2023-04-18,ATH001,Barbell Row,117.5,4,8,8.5
2023-04-18,ATH003,Deadlift,76.125,3,3,8.0
2023-04-18,ATH003,Lateral Raise,12.5,4,15,6.0
2023-04-18,ATH004,Squat,177.5,3,5,8.0
2023-04-18,ATH004,Handstand Push-up,12.5,4,20,8.5
2023-04-18,ATH004,Pull-up,15.75,3,12,10.0
2023-04-18,ATH007,Snatch,47.5,4,3,7.0
2023-04-18,ATH007,Front Squat,57.5,3,15,6.0
2023-04-18,ATH007,Pull-up,17.5,3,10,7.5
2023-04-18,ATH009,Deadlift,172.5,4,3,9.0
2023-04-18,ATH009,Squat,137.5,4,3,7.5
2023-04-18,ATH009,Assault Bike,557.5,1,1251,8.5
2023-04-19,ATH003,Bench Press,38.25,3,3,8.0
2023-04-19,ATH003,Deadlift,62.5,5,5,6.0
2023-04-19,ATH003,Lateral Raise,17.5,3,12,7.0
2023-04-19,ATH003,Leg Curl,20.0,4,15,7.0
2023-04-19,ATH003,Calf Raise,27.5,3,15,7.5
2023-04-19,ATH004,Burpees,20.0,4,10,8.0
2023-04-19,ATH004,Squat,120.0,3,5,7.5
2023-04-19,ATH004,Handstand Push-up,12.5,3,5,8.0
2023-04-19,ATH004,Pull-up,17.5,4,12,7.5
2023-04-19,ATH006,Bench Press,160.0,4,3,10.0
2023-04-19,ATH006,Squat,330.0,5,6,10.0
2023-04-19,ATH006,Bicep Curl,50.0,4,10,9.5
2023-04-19,ATH006,Dumbbell Press,115.0,3,15,8.5
2023-04-19,ATH007,Clean & Jerk,56.25,3,1,9.0
2023-04-19,ATH007,Face Pull,22.5,3,8,7.5
2023-04-19,ATH007,Overhead Press,60.0,3,8,7.0
2023-04-19,ATH007,Romanian Deadlift,80.0,4,12,6.0
2023-04-19,ATH008,Deadlift,152.5,3,3,8.0
2023-04-19,ATH008,Calf Raise,55.0,4,15,8.0
2023-04-19,ATH009,Box Jump,52.5,3,20,8.5
2023-04-19,ATH009,Burpees,32.5,5,20,8.0
2023-04-19,ATH009,Handstand Push-up,10.0,4,15,9.0
2023-04-19,ATH010,Log Press,127.5,3,10,9.5
2023-04-19,ATH010,Front Squat,152.5,3,10,8.5
2023-04-19,ATH010,Barbell Row,105.0,3,15,9.0
2023-04-19,ATH010,Farmers Walk,145.0,4,15,8.5
2023-04-20,ATH001,Bench Press,155.0,5,8,8.5
2023-04-20,ATH001,Barbell Row,125.0,4,12,9.0
2023-04-20,ATH001,Lat Pulldown,140.0,4,10,8.5
2023-04-20,ATH001,Bicep Curl,52.5,3,10,9.5
2023-04-20,ATH006,Squat,295.0,4,5,10.0
2023-04-20,ATH006,Deadlift,327.5,3,5,8.5
2023-04-20,ATH006,Lat Pulldown,162.0,3,15,10.0
2023-04-20,ATH007,Snatch,32.5,5,2,8.0
2023-04-20,ATH007,Overhead Press,52.5,4,12,7.0
2023-04-20,ATH007,Face Pull,26.25,4,15,6.5
2023-04-20,ATH009,Deadlift,175.0,5,5,7.5
2023-04-20,ATH009,Box Jump,45.0,5,20,9.0
2023-04-20,ATH009,Muscle Up,15.0,5,20,7.5
2023-04-20,ATH009,Assault Bike,530.0,1,912,7.5
2023-04-20,ATH009,Handstand Push-up,5.0,3,20,8.5
2023-04-20,ATH010,Log Press,125.0,3,8,9.0
2023-04-20,ATH010,Yoke Walk,330.0,4,12,10.0
2023-04-20,ATH010,Barbell Row,105.0,4,12,9.0
2023-04-20,ATH010,Front Squat,172.5,3,12,9.0
2023-04-21,ATH001,Bench Press,130.0,4,6,10.0
2023-04-21,ATH001,Tricep Extension,37.5,3,15,10.0
2023-04-21,ATH002,Snatch,55.0,4,1,7.5
2023-04-21,ATH002,Front Squat,120.0,4,15,7.5
2023-04-21,ATH002,Overhead Press,67.5,3,10,8.5
2023-04-21,ATH003,Overhead Press,45.0,4,12,6.5
2023-04-21,ATH003,Tricep Extension,20.0,4,8,6.0
2023-04-21,ATH004,Squat,172.5,3,8,8.0
2023-04-21,ATH004,Box Jump,55.0,3,15,8.5
2023-04-21,ATH004,Pull-up,27.5,3,8,9.0
2023-04-21,ATH007,Snatch,47.5,5,2,7.0
2023-04-21,ATH007,Clean & Jerk,37.5,5,2,7.5
2023-04-21,ATH007,Pull-up,12.5,3,15,7.0
2023-04-21,ATH007,Romanian Deadlift,87.5,3,10,7.0
2023-04-21,ATH008,Bench Press,122.5,4,5,7.5
2023-04-21,ATH008,Squat,137.5,3,5,7.5
2023-04-21,ATH008,Calf Raise,80.0,4,10,7.5
2023-04-21,ATH008,Tricep Extension,32.5,4,12,7.5
2023-04-21,ATH008,Leg Curl,45.0,4,10,8.5
2023-04-22,ATH002,Front Squat,102.5,3,10,8.5
2023-04-22,ATH002,Face Pull,45.0,4,12,8.5
2023-04-22,ATH002,Pull-up,22.5,3,8,8.0
2023-04-22,ATH002,Romanian Deadlift,107.5,4,15,6.5
2023-04-22,ATH003,Deadlift,92.5,4,8,6.5
2023-04-22,ATH003,Leg Curl,22.5,3,8,5.5
2023-04-22,ATH003,Tricep Extension,15.0,3,8,6.5
2023-04-22,ATH009,Box Jump,60.375,5,15,8.5
2023-04-22,ATH009,Squat,147.5,5,8,9.0
2023-04-22,ATH009,Rowing Machine,435.0,1,1682,7.5
2023-04-22,ATH009,Muscle Up,15.0,4,15,8.0
2023-04-22,ATH010,Log Press,125.0,3,10,9.0
2023-04-22,ATH010,Farmers Walk,185.0,4,12,9.5
2023-04-23,ATH002,Snatch,47.5,3,3,7.5
2023-04-23,ATH002,Pull-up,15.0,4,15,8.5
2023-04-23,ATH002,Romanian Deadlift,97.5,4,8,8.5
2023-04-23,ATH002,Overhead Press,72.5,4,8,7.0
2023-04-23,ATH003,Deadlift,92.5,3,5,5.5
2023-04-23,ATH003,Bench Press,37.5,4,5,6.5
2023-04-23,ATH003,Tricep Extension,17.5,3,12,5.5
2023-04-23,ATH003,Lateral Raise,7.5,3,8,7.5
2023-04-23,ATH004,Box Jump,38.25,4,10,8.0
2023-04-23,ATH004,Muscle Up,15.0,4,5,7.5
2023-04-23,ATH004,Assault Bike,557.5,1,1098,9.0
2023-04-23,ATH004,Rowing Machine,410.0,1,1054,8.0
2023-04-23,ATH006,Deadlift,312.5,5,5,9.5
2023-04-23,ATH006,Bench Press,240.0,5,8,9.5
2023-04-23,ATH006,Barbell Row,190.0,3,12,9.0
2023-04-23,ATH006,Lat Pulldown,140.0,3,15,8.5
2023-04-23,ATH007,Clean & Jerk,47.5,3,1,6.5
2023-04-23,ATH007,Romanian Deadlift,67.5,4,8,6.5
2023-04-23,ATH007,Pull-up,18.375,4,15,8.0
2023-04-24,ATH002,Snatch,47.5,4,1,8.0
2023-04-24,ATH002,Clean & Jerk,65.0,3,1,7.5
2023-04-24,ATH002,Romanian Deadlift,117.5,4,12,6.5
2023-04-24,ATH002,Face Pull,27.5,4,8,7.5
2023-04-24,ATH002,Pull-up,25.0,4,12,8.0
2023-04-24,ATH004,Box Jump,52.5,3,10,8.5
2023-04-24,ATH004,Pull-up,25.0,3,8,8.5
2023-04-24,ATH004,Rowing Machine,465.0,1,960,7.5
2023-04-24,ATH004,Assault Bike,502.5,1,1328,7.5
2023-04-24,ATH007,Clean & Jerk,60.0,4,2,6.5
2023-04-24,ATH007,Snatch,40.0,4,3,6.5
2023-04-24,ATH007,Romanian Deadlift,97.5,3,12,7.0
2023-04-24,ATH007,Face Pull,22.5,4,12,6.5
2023-04-24,ATH007,Overhead Press,55.0,4,8,7.0
2023-04-24,ATH008,Bench Press,110.0,4,5,8.5
2023-04-24,ATH008,Bicep Curl,37.5,3,8,7.5
2023-04-24,ATH008,Tricep Extension,37.5,4,12,8.0
2023-04-25,ATH002,Front Squat,70.0,3,15,7.0
2023-04-25,ATH002,Face Pull,32.5,3,8,8.5
2023-04-25,ATH002,Overhead Press,47.5,4,12,8.5
2023-04-25,ATH004,Squat,112.5,4,5,8.0
2023-04-25,ATH004,Deadlift,210.0,3,6,7.0
2023-04-25,ATH004,Rowing Machine,372.5,1,1339,7.5
2023-04-25,ATH005,Log Press,90.0,3,12,8.5
2023-04-25,ATH005,Deadlift,132.5,3,8,9.5
2023-04-25,ATH005,Farmers Walk,147.5,3,8,8.0
2023-04-25,ATH007,Clean & Jerk,40.0,4,3,8.0
2023-04-25,ATH007,Romanian Deadlift,70.0,4,15,6.5
2023-04-25,ATH007,Face Pull,27.5,3,8,6.0
2023-04-25,ATH008,Bench Press,87.5,4,3,8.5
2023-04-25,ATH008,Squat,126.0,5,3,9.0
2023-04-25,ATH008,Tricep Extension,37.5,3,10,7.5
2023-04-25,ATH008,Bicep Curl,29.25,4,10,8.5
2023-04-25,ATH008,Calf Raise,80.0,4,15,8.0
2023-04-25,ATH009,Squat,132.5,3,8,8.0
2023-04-25,ATH009,Handstand Push-up,7.5,3,10,8.5
2023-04-26,ATH001,Deadlift,327.5,4,8,8.5
2023-04-26,ATH001,Barbell Row,150.0,3,12,9.0
2023-04-26,ATH002,Clean & Jerk,80.0,4,1,8.5
2023-04-26,ATH002,Snatch,69.75,5,2,9.5
2023-04-26,ATH002,Pull-up,20.0,4,15,7.0
2023-04-26,ATH002,Overhead Press,45.0,4,8,8.0
2023-04-26,ATH003,Bench Press,50.0,3,5,6.5
2023-04-26,ATH003,Deadlift,107.5,5,6,7.0
2023-04-26,ATH003,Bicep Curl,26.25,3,12,7.5
2023-04-26,ATH003,Leg Curl,35.0,3,10,6.0
2023-04-26,ATH003,Calf Raise,50.0,3,10,6.0
2023-04-26,ATH004,Burpees,20.0,4,5,9.0
2023-04-26,ATH004,Muscle Up,15.75,4,15,8.5
2023-04-26,ATH004,Assault Bike,487.5,1,853,7.5
2023-04-26,ATH005,Stone Load,115.0,4,12,8.5
2023-04-26,ATH005,Deadlift,170.0,4,6,8.5
2023-04-26,ATH005,Front Squat,110.0,3,12,8.0
2023-04-26,ATH005,Farmers Walk,110.0,4,15,9.0
2023-04-26,ATH007,Snatch,50.0,5,2,6.5
2023-04-26,ATH007,Romanian Deadlift,89.25,3,8,7.0
2023-04-26,ATH007,Pull-up,15.0,4,8,6.5
2023-04-26,ATH007,Overhead Press,50.0,3,10,7.0
2023-04-26,ATH008,Overhead Press,57.5,4,12,7.0
2023-04-26,ATH008,Calf Raise,52.5,3,8,7.5
2023-04-26,ATH008,Tricep Extension,30.0,3,10,6.5
2023-04-26,ATH009,Squat,132.5,4,5,8.0
2023-04-26,ATH009,Deadlift,135.0,3,8,8.0
2023-04-26,ATH009,Rowing Machine,347.5,1,940,8.0
2023-04-26,ATH009,Assault Bike,488.25,1,1723,9.0
2023-04-27,ATH001,Squat,235.0,5,5,8.5
2023-04-27,ATH001,Bicep Curl,52.5,3,15,9.5
2023-04-27,ATH003,Bench Press,45.0,5,6,6.5
2023-04-27,ATH003,Deadlift,82.5,3,3,6.0
2023-04-27,ATH003,Leg Curl,22.5,3,12,6.0
2023-04-27,ATH003,Bicep Curl,25.0,4,12,7.5
2023-04-27,ATH005,Deadlift,127.5,4,8,10.0
2023-04-27,ATH005,Log Press,77.5,4,8,9.0
2023-04-27,ATH005,Farmers Walk,110.0,3,8,10.0
2023-04-27,ATH007,Front Squat,72.5,4,15,6.0
2023-04-27,ATH007,Snatch,37.5,5,1,8.0
2023-04-27,ATH007,Face Pull,35.0,3,12,8.0
2023-04-27,ATH007,Romanian Deadlift,87.75,4,12,8.0
2023-04-27,ATH008,Deadlift,195.0,3,6,8.0
2023-04-27,ATH008,Tricep Extension,25.0,4,12,7.5
2023-04-27,ATH008,Bicep Curl,27.5,3,15,7.5
2023-04-27,ATH010,Yoke Walk,452.5,3,15,8.0
2023-04-27,ATH010,Farmers Walk,142.5,4,10,9.0
2023-04-28,ATH001,Squat,215.0,5,3,9.0
2023-04-28,ATH001,Lat Pulldown,115.0,4,8,9.5
2023-04-28,ATH003,Bench Press,70.0,3,8,7.0
2023-04-28,ATH003,Squat,100.0,5,5,6.5
2023-04-28,ATH003,Calf Raise,44.625,3,15,6.5
2023-04-28,ATH005,Deadlift,195.0,5,5,8.0
2023-04-28,ATH005,Overhead Press,77.5,3,10,8.0
2023-04-28,ATH005,Farmers Walk,140.0,4,12,9.0
2023-04-28,ATH006,Squat,230.0,5,6,10.0
2023-04-28,ATH006,Dumbbell Press,112.5,4,10,9.5
2023-04-28,ATH007,Clean & Jerk,62.5,3,1,7.0
2023-04-28,ATH007,Front Squat,62.5,4,12,7.0
2023-04-28,ATH007,Face Pull,30.0,4,12,7.0
2023-04-28,ATH007,Romanian Deadlift,82.5,3,15,6.5
2023-04-28,ATH007,Overhead Press,57.5,3,15,7.5
2023-04-28,ATH009,Burpees,27.5,5,10,8.5
2023-04-28,ATH009,Muscle Up,12.5,3,15,8.5
2023-04-28,ATH009,Assault Bike,580.0,1,929,8.0
2023-04-28,ATH009,Handstand Push-up,7.5,5,10,8.0
2023-04-28,ATH010,Stone Load,137.5,3,10,9.5
2023-04-28,ATH010,Deadlift,315.0,3,6,8.0
2023-04-28,ATH010,Front Squat,132.5,4,12,10.0
2023-04-28,ATH010,Overhead Press,92.5,4,12,9.0
2023-04-28,ATH010,Farmers Walk,192.5,4,15,9.0
2023-04-29,ATH001,Bench Press,177.5,4,5,8.0
2023-04-29,ATH001,Squat,190.0,5,5,8.5
2023-04-29,ATH001,Bicep Curl,40.0,3,10,9.5
2023-04-29,ATH001,Dumbbell Press,62.5,3,12,9.5
2023-04-29,ATH001,Barbell Row,132.5,4,10,9.0
2023-04-29,ATH002,Clean & Jerk,57.5,3,1,7.0
2023-04-29,ATH002,Face Pull,35.0,3,15,7.5
2023-04-29,ATH002,Pull-up,15.75,4,10,8.0
2023-04-29,ATH003,Deadlift,100.0,4,3,7.0
2023-04-29,ATH003,Tricep Extension,15.0,4,10,6.5
2023-04-29,ATH003,Bicep Curl,17.5,4,8,6.5
2023-04-29,ATH004,Box Jump,62.5,4,20,7.5
2023-04-29,ATH004,Pull-up,25.0,3,10,7.0
2023-04-29,ATH005,Stone Load,81.0,3,8,9.0
2023-04-29,ATH005,Front Squat,102.5,4,8,9.0
2023-04-29,ATH005,Farmers Walk,130.0,3,8,9.5
2023-04-29,ATH009,Squat,135.0,3,6,7.5
2023-04-29,ATH009,Burpees,27.5,3,20,9.0
2023-04-29,ATH009,Rowing Machine,325.0,1,1000,7.0
2023-04-29,ATH009,Handstand Push-up,7.5,5,5,9.0
2023-04-30,ATH003,Overhead Press,50.0,3,8,6.0
2023-04-30,ATH003,Lateral Raise,10.0,4,10,6.5
2023-04-30,ATH003,Bicep Curl,20.0,4,10,6.5
2023-04-30,ATH006,Bench Press,197.5,4,3,9.5
2023-04-30,ATH006,Barbell Row,202.5,4,15,9.5
2023-04-30,ATH007,Front Squat,72.5,4,8,7.5
2023-04-30,ATH007,Pull-up,17.5,4,8,7.5
2023-04-30,ATH008,Squat,125.0,5,3,8.0
2023-04-30,ATH008,Deadlift,195.0,5,5,8.5
2023-04-30,ATH008,Calf Raise,72.5,4,10,6.5
2023-05-01,ATH003,Overhead Press,40.0,3,10,7.5
2023-05-01,ATH003,Lateral Raise,10.0,4,10,5.5
2023-05-01,ATH003,Calf Raise,32.5,3,10,5.5
2023-05-01,ATH004,Burpees,25.0,5,10,9.0
2023-05-01,ATH004,Pull-up,22.5,4,12,8.0
2023-05-01,ATH004,Handstand Push-up,10.0,5,5,7.5
2023-05-01,ATH008,Deadlift,162.5,5,5,7.5
2023-05-01,ATH008,Tricep Extension,32.5,3,15,7.5
2023-05-01,ATH008,Calf Raise,90.0,3,15,8.5
2023-05-01,ATH009,Deadlift,175.0,3,5,7.5
2023-05-01,ATH009,Squat,152.5,5,3,7.5
2023-05-01,ATH009,Rowing Machine,393.75,1,617,9.5
2023-05-01,ATH009,Muscle Up,12.5,5,20,8.0
2023-05-02,ATH002,Front Squat,127.5,3,8,8.0
2023-05-02,ATH002,Clean & Jerk,80.0,3,2,6.5
2023-05-02,ATH002,Face Pull,45.0,3,8,8.0
2023-05-02,ATH003,Squat,60.0,3,3,7.0
2023-05-02,ATH003,Leg Curl,32.5,4,8,6.0
2023-05-02,ATH006,Bench Press,235.0,3,5,8.5
2023-05-02,ATH006,Tricep Extension,47.5,3,15,8.5
2023-05-02,ATH008,Deadlift,185.0,4,8,8.0
2023-05-02,ATH008,Tricep Extension,37.5,4,8,8.5
2023-05-02,ATH009,Deadlift,207.5,4,8,7.5
2023-05-02,ATH009,Assault Bike,547.5,1,1401,7.0
2023-05-02,ATH009,Muscle Up,15.0,5,20,7.5
2023-05-02,ATH009,Rowing Machine,367.5,1,1562,9.0
2023-05-03,ATH007,Snatch,35.0,3,1,6.5
2023-05-03,ATH007,Romanian Deadlift,62.5,3,15,7.5
2023-05-03,ATH008,Overhead Press,90.0,3,8,8.0
2023-05-03,ATH008,Squat,155.0,5,8,8.0
2023-05-03,ATH008,Leg Curl,62.5,3,10,6.5
2023-05-03,ATH008,Bicep Curl,45.0,3,12,8.0
2023-05-03,ATH008,Lateral Raise,32.5,3,15,7.0
2023-05-03,ATH009,Box Jump,55.0,4,20,8.5
2023-05-03,ATH009,Assault Bike,525.0,1,617,9.0
2023-05-03,ATH009,Rowing Machine,417.5,1,1931,7.5
2023-05-03,ATH009,Pull-up,20.0,4,10,8.0
2023-05-03,ATH010,Yoke Walk,420.0,4,8,8.0
2023-05-03,ATH010,Log Press,125.0,3,15,9.5
2023-05-03,ATH010,Overhead Press,122.5,3,15,9.5
2023-05-04,ATH002,Snatch,67.5,3,2,8.5
2023-05-04,ATH002,Front Squat,102.5,3,15,7.5
2023-05-04,ATH002,Overhead Press,50.0,3,10,8.5
2023-05-04,ATH002,Pull-up,27.0,3,15,8.0
2023-05-04,ATH002,Face Pull,25.0,4,15,6.5
2023-05-04,ATH003,Bench Press,56.25,4,5,8.0
2023-05-04,ATH003,Tricep Extension,17.5,3,12,6.5
2023-05-04,ATH003,Bicep Curl,17.5,4,15,7.5
2023-05-04,ATH007,Snatch,55.0,3,3,7.5
2023-05-04,ATH007,Overhead Press,49.5,3,12,8.0
2023-05-04,ATH007,Pull-up,7.5,3,12,7.5
2023-05-04,ATH007,Face Pull,25.0,3,15,6.0
2023-05-04,ATH009,Box Jump,45.0,5,10,7.5
2023-05-04,ATH009,Burpees,32.5,5,15,8.5
2023-05-04,ATH009,Assault Bike,560.0,1,544,8.0
2023-05-05,ATH001,Squat,159.75,4,5,11.0
2023-05-05,ATH001,Bicep Curl,67.5,3,15,10.0
2023-05-05,ATH001,Lat Pulldown,142.5,3,8,8.5
2023-05-05,ATH001,Dumbbell Press,76.5,3,10,10.0
2023-05-05,ATH003,Overhead Press,45.0,4,10,7.5
2023-05-05,ATH003,Calf Raise,45.0,3,12,5.5
2023-05-05,ATH003,Tricep Extension,20.0,4,10,5.5
2023-05-05,ATH004,Deadlift,187.5,4,6,8.5
2023-05-05,ATH004,Assault Bike,460.0,1,1246,7.5
2023-05-05,ATH005,Stone Load,135.0,4,8,9.5
2023-05-05,ATH005,Farmers Walk,142.5,3,8,8.0
2023-05-05,ATH005,Front Squat,127.5,3,12,8.0
2023-05-05,ATH005,Overhead Press,65.0,4,15,8.0
2023-05-05,ATH006,Bench Press,217.5,4,8,10.0
2023-05-05,ATH006,Deadlift,317.5,4,6,9.0
2023-05-05,ATH006,Bicep Curl,75.0,4,10,8.5
2023-05-05,ATH006,Dumbbell Press,92.5,4,8,9.5
